Name,observation_value,Trait,Year
PI476923,47.4,protein,2021
PI495016,47.4,protein,2021
PI506653,47.4,protein,2021
PI507567,47.4,protein,2021
PI507736,47.4,protein,2021
PI508293,47.4,protein,2021
PI509077,47.4,protein,2021
PI509093,47.4,protein,2021
PI518721,47.4,protein,2021
PI518729,47.4,protein,2021
PI548367,47.4,protein,2021
PI548409,47.4,protein,2021
PI567205,47.4,protein,2021
PI567338,47.4,protein,2021
PI567388,47.4,protein,2021
PI567478,47.4,protein,2021
PI567550,47.4,protein,2021
PI567555,47.4,protein,2021
PI567606,47.4,protein,2021
PI567731,47.4,protein,2021
PI578320,47.4,protein,2021
PI578321,47.4,protein,2021
PI578443,47.4,protein,2021
PI578450,47.4,protein,2021
PI407914B,47.4,protein,2021
PI408040-2,47.4,protein,2021
PI408310A,47.4,protein,2021
PI416868B,47.4,protein,2021
PI424171B,47.4,protein,2021
PI438137A,47.4,protein,2021
PI424006A,47.4,protein,2021
PI424051A,47.4,protein,2021
PI424070B,47.4,protein,2021
PI464936A,47.4,protein,2021
PI588001,47.4,protein,2021
PI587920,47.4,protein,2021
PI587801,47.4,protein,2021
PI587754,47.4,protein,2021
PI567447B,47.4,protein,2021
PI567482A,47.4,protein,2021
PI567522B,47.4,protein,2021
PI567593A,47.4,protein,2021
PI567713D,47.4,protein,2021
PI567717B,47.4,protein,2021
PI567262A,47.4,protein,2021
PI567266D,47.4,protein,2021
PI567189A,47.4,protein,2021
PI578306B,47.4,protein,2021
PI578308A,47.4,protein,2021
PI566979A,47.4,protein,2021
PI567070C,47.4,protein,2021
PI567131A,47.4,protein,2021
PI594434,47.4,protein,2021
PI594551,47.4,protein,2021
PI594654,47.4,protein,2021
PI594672,47.4,protein,2021
PI594702,47.4,protein,2021
PI594611,47.4,protein,2021
PI587583A,47.4,protein,2021
PI587862D,47.4,protein,2021
PI588024B,47.4,protein,2021
PI587891B,47.4,protein,2021
PI587567A,47.4,protein,2021
PI587659A,47.4,protein,2021
PI587992B,47.4,protein,2021
PI587606B,47.4,protein,2021
PI588014B,47.4,protein,2021
PI603485,47.4,protein,2021
PI603515,47.4,protein,2021
PI603597,47.4,protein,2021
PI605755,47.4,protein,2021
PI594252A,47.4,protein,2021
PI594433A,47.4,protein,2021
PI594660C,47.4,protein,2021
PI594753A,47.4,protein,2021
PI594759B,47.4,protein,2021
PI594802A,47.4,protein,2021
PI594809B,47.4,protein,2021
PI603496B,47.4,protein,2021
PI606432B,47.4,protein,2021
PI80498,47.5,protein,2021
PI82554,47.5,protein,2021
PI171446,47.5,protein,2021
PI175182,47.5,protein,2021
PI209578,47.5,protein,2021
PI212606,47.5,protein,2021
PI227222,47.5,protein,2021
PI253664,47.5,protein,2021
PI265498,47.5,protein,2021
PI339980,47.5,protein,2021
PI361118,47.5,protein,2021
PI366121,47.5,protein,2021
PI398186,47.5,protein,2021
PI398413,47.5,protein,2021
PI398481,47.5,protein,2021
PI398492,47.5,protein,2021
PI398547,47.5,protein,2021
PI398638,47.5,protein,2021
PI398819,47.5,protein,2021
PI398866,47.5,protein,2021
PI398960,47.5,protein,2021
PI399007,47.5,protein,2021
PI399020,47.5,protein,2021
PI407075,47.5,protein,2021
PI407736,47.5,protein,2021
PI407742,47.5,protein,2021
PI407748,47.5,protein,2021
PI407862,47.5,protein,2021
PI407908,47.5,protein,2021
PI407965,47.5,protein,2021
PI407978,47.5,protein,2021
PI408001,47.5,protein,2021
PI408093,47.5,protein,2021
PI408113,47.5,protein,2021
PI408129,47.5,protein,2021
PI408143,47.5,protein,2021
PI408182,47.5,protein,2021
PI408202,47.5,protein,2021
PI408205,47.5,protein,2021
PI416758,47.5,protein,2021
PI416986,47.5,protein,2021
PI417193,47.5,protein,2021
PI417274,47.5,protein,2021
PI417291,47.5,protein,2021
PI417350,47.5,protein,2021
PI423850,47.5,protein,2021
PI424516,47.5,protein,2021
PI437142,47.5,protein,2021
PI437499,47.5,protein,2021
PI458180,47.5,protein,2021
PI458184,47.5,protein,2021
PI464892,47.5,protein,2021
PI467315,47.5,protein,2021
PI471927,47.5,protein,2021
PI476907,47.5,protein,2021
PI506594,47.5,protein,2021
PI506636,47.5,protein,2021
PI506638,47.5,protein,2021
PI507193,47.5,protein,2021
PI507582,47.5,protein,2021
PI507609,47.5,protein,2021
PI507737,47.5,protein,2021
PI514671,47.5,protein,2021
PI562548,47.5,protein,2021
PI566962,47.5,protein,2021
PI567426,47.5,protein,2021
PI567539,47.5,protein,2021
PI567691,47.5,protein,2021
PI567708,47.5,protein,2021
PI578321,47.5,protein,2021
PI407773A,47.5,protein,2021
PI407805B,47.5,protein,2021
PI407859-1,47.5,protein,2021
PI407975B,47.5,protein,2021
PI408004-2,47.5,protein,2021
PI408138B,47.5,protein,2021
PI417309A,47.5,protein,2021
PI423769A,47.5,protein,2021
PI423833A,47.5,protein,2021
PI424247B,47.5,protein,2021
PI424249C,47.5,protein,2021
PI424269C,47.5,protein,2021
PI437378C,47.5,protein,2021
PI437877B,47.5,protein,2021
PI438496A,47.5,protein,2021
PI458070D,47.5,protein,2021
PI467318B,47.5,protein,2021
PI512322B,47.5,protein,2021
PI339735B,47.5,protein,2021
PI423999B,47.5,protein,2021
PI479746A,47.5,protein,2021
PI507739B,47.5,protein,2021
PI549035A,47.5,protein,2021
PI587894,47.5,protein,2021
PI587853,47.5,protein,2021
PI587771,47.5,protein,2021
PI587738,47.5,protein,2021
PI587711,47.5,protein,2021
PI587665,47.5,protein,2021
PI587617,47.5,protein,2021
PI567394B,47.5,protein,2021
PI567554A,47.5,protein,2021
PI567583B,47.5,protein,2021
PI567716B,47.5,protein,2021
PI567751C,47.5,protein,2021
PI567771B,47.5,protein,2021
PI567266A,47.5,protein,2021
PI567272B,47.5,protein,2021
PI578473A,47.5,protein,2021
PI416873C,47.5,protein,2021
PI567083A,47.5,protein,2021
PI594296,47.5,protein,2021
PI594445,47.5,protein,2021
PI594561,47.5,protein,2021
PI594667,47.5,protein,2021
PI594673,47.5,protein,2021
PI594878,47.5,protein,2021
PI594619,47.5,protein,2021
PI594622,47.5,protein,2021
PI587550B,47.5,protein,2021
PI587620C,47.5,protein,2021
PI587998F,47.5,protein,2021
PI588024B,47.5,protein,2021
PI587647B,47.5,protein,2021
PI587574B,47.5,protein,2021
PI587607B,47.5,protein,2021
PI587664A,47.5,protein,2021
PI587877B,47.5,protein,2021
PI601982,47.5,protein,2021
PI603468,47.5,protein,2021
PI603648,47.5,protein,2021
PI603651,47.5,protein,2021
PI594004A,47.5,protein,2021
PI594660B,47.5,protein,2021
PI594660C,47.5,protein,2021
PI594682A,47.5,protein,2021
PI594683B,47.5,protein,2021
PI594685B,47.5,protein,2021
PI594863B,47.5,protein,2021
PI603502B,47.5,protein,2021
PI603531A,47.5,protein,2021
PI605758A,47.5,protein,2021
PI605767B,47.5,protein,2021
PI605884D,47.5,protein,2021
PI605909B,47.5,protein,2021
FC30267,47.6,protein,2021
FC31709,47.6,protein,2021
PI72227,47.6,protein,2021
PI82286,47.6,protein,2021
PI82295,47.6,protein,2021
PI86026,47.6,protein,2021
PI90499,47.6,protein,2021
PI170893,47.6,protein,2021
PI189901,47.6,protein,2021
PI200547,47.6,protein,2021
PI346304,47.6,protein,2021
PI366122,47.6,protein,2021
PI393537,47.6,protein,2021
PI398374,47.6,protein,2021
PI398415,47.6,protein,2021
PI398622,47.6,protein,2021
PI398679,47.6,protein,2021
PI398714,47.6,protein,2021
PI398876,47.6,protein,2021
PI398935,47.6,protein,2021
PI398954,47.6,protein,2021
PI399001,47.6,protein,2021
PI399064,47.6,protein,2021
PI399085,47.6,protein,2021
PI399086,47.6,protein,2021
PI399096,47.6,protein,2021
PI399100,47.6,protein,2021
PI399116,47.6,protein,2021
PI407087,47.6,protein,2021
PI407091,47.6,protein,2021
PI407183,47.6,protein,2021
PI407305,47.6,protein,2021
PI407840,47.6,protein,2021
PI407889,47.6,protein,2021
PI407917,47.6,protein,2021
PI407930,47.6,protein,2021
PI408023,47.6,protein,2021
PI408035,47.6,protein,2021
PI408093,47.6,protein,2021
PI408096,47.6,protein,2021
PI408162,47.6,protein,2021
PI408219,47.6,protein,2021
PI416806,47.6,protein,2021
PI416890,47.6,protein,2021
PI416941,47.6,protein,2021
PI417051,47.6,protein,2021
PI417151,47.6,protein,2021
PI417218,47.6,protein,2021
PI417236,47.6,protein,2021
PI417273,47.6,protein,2021
PI417277,47.6,protein,2021
PI417491,47.6,protein,2021
PI423722,47.6,protein,2021
PI423782,47.6,protein,2021
PI423953,47.6,protein,2021
PI423963,47.6,protein,2021
PI423992,47.6,protein,2021
PI424583,47.6,protein,2021
PI428691,47.6,protein,2021
PI434976,47.6,protein,2021
PI437530,47.6,protein,2021
PI437620,47.6,protein,2021
PI437898,47.6,protein,2021
PI438192,47.6,protein,2021
PI458048,47.6,protein,2021
PI458092,47.6,protein,2021
PI458256,47.6,protein,2021
PI468912,47.6,protein,2021
PI476919,47.6,protein,2021
PI486335,47.6,protein,2021
PI506679,47.6,protein,2021
PI506832,47.6,protein,2021
PI507450,47.6,protein,2021
PI507794,47.6,protein,2021
PI509085,47.6,protein,2021
PI509089,47.6,protein,2021
PI518281,47.6,protein,2021
PI548436,47.6,protein,2021
PI548483,47.6,protein,2021
PI548698,47.6,protein,2021
PI561329,47.6,protein,2021
PI567065,47.6,protein,2021
PI567197,47.6,protein,2021
PI567268,47.6,protein,2021
PI567416,47.6,protein,2021
PI567454,47.6,protein,2021
PI567470,47.6,protein,2021
PI567545,47.6,protein,2021
PI567664,47.6,protein,2021
PI567732,47.6,protein,2021
PI578439,47.6,protein,2021
PI86490-3,47.6,protein,2021
PI378682B,47.6,protein,2021
PI404188B,47.6,protein,2021
PI407655B,47.6,protein,2021
PI407914A,47.6,protein,2021
PI407950-1,47.6,protein,2021
PI408079B,47.6,protein,2021
PI417414A,47.6,protein,2021
PI423837A,47.6,protein,2021
PI423987A,47.6,protein,2021
PI424247A,47.6,protein,2021
PI437711B,47.6,protein,2021
PI437716A,47.6,protein,2021
PI458278A,47.6,protein,2021
PI508296C,47.6,protein,2021
PI532466B,47.6,protein,2021
PI549023A,47.6,protein,2021
PI423990A,47.6,protein,2021
PI458537B,47.6,protein,2021
PI464927B,47.6,protein,2021
PI483460A,47.6,protein,2021
PI588039,47.6,protein,2021
PI587901,47.6,protein,2021
PI587872,47.6,protein,2021
PI587874,47.6,protein,2021
PI587797,47.6,protein,2021
PI587787,47.6,protein,2021
PI587738,47.6,protein,2021
PI587683,47.6,protein,2021
PI567333B,47.6,protein,2021
PI567336A,47.6,protein,2021
PI567362A,47.6,protein,2021
PI567445B,47.6,protein,2021
PI567602D,47.6,protein,2021
PI567614D,47.6,protein,2021
PI567620A,47.6,protein,2021
PI567646A,47.6,protein,2021
PI567706A,47.6,protein,2021
PI567070B,47.6,protein,2021
PI567128B,47.6,protein,2021
PI578457B,47.6,protein,2021
PI593970,47.6,protein,2021
PI594658,47.6,protein,2021
PI594766,47.6,protein,2021
PI587643A,47.6,protein,2021
PI587830B,47.6,protein,2021
PI587632B,47.6,protein,2021
PI587567A,47.6,protein,2021
PI587596C,47.6,protein,2021
PI587973B,47.6,protein,2021
PI587606E,47.6,protein,2021
PI587703B,47.6,protein,2021
PI587601E,47.6,protein,2021
PI602447,47.6,protein,2021
PI603473,47.6,protein,2021
PI603592,47.6,protein,2021
PI603612,47.6,protein,2021
PI603728,47.6,protein,2021
PI606362,47.6,protein,2021
PI606387,47.6,protein,2021
PI592956C,47.6,protein,2021
PI594555A,47.6,protein,2021
PI594557B,47.6,protein,2021
PI594570A,47.6,protein,2021
PI594618D,47.6,protein,2021
PI594803B,47.6,protein,2021
PI594810B,47.6,protein,2021
PI612756,47.6,protein,2021
PI603543D,47.6,protein,2021
PI603564B,47.6,protein,2021
PI603910A,47.6,protein,2021
PI605764B,47.6,protein,2021
PI605809A,47.6,protein,2021
PI605810A,47.6,protein,2021
PI605834B,47.6,protein,2021
PI605876C,47.6,protein,2021
FC30692,47.7,protein,2021
PI71444,47.7,protein,2021
PI79825,47.7,protein,2021
PI133226,47.7,protein,2021
PI157473,47.7,protein,2021
PI175176,47.7,protein,2021
PI196504,47.7,protein,2021
PI215693,47.7,protein,2021
PI222547,47.7,protein,2021
PI229335,47.7,protein,2021
PI283330,47.7,protein,2021
PI290131,47.7,protein,2021
PI291277,47.7,protein,2021
PI291279,47.7,protein,2021
PI339995,47.7,protein,2021
PI340004,47.7,protein,2021
PI372423,47.7,protein,2021
PI391585,47.7,protein,2021
PI398183,47.7,protein,2021
PI398196,47.7,protein,2021
PI398204,47.7,protein,2021
PI398217,47.7,protein,2021
PI398241,47.7,protein,2021
PI398449,47.7,protein,2021
PI398514,47.7,protein,2021
PI398606,47.7,protein,2021
PI398636,47.7,protein,2021
PI398651,47.7,protein,2021
PI398653,47.7,protein,2021
PI398903,47.7,protein,2021
PI399052,47.7,protein,2021
PI407113,47.7,protein,2021
PI407175,47.7,protein,2021
PI407188,47.7,protein,2021
PI407252,47.7,protein,2021
PI407284,47.7,protein,2021
PI407762,47.7,protein,2021
PI407769,47.7,protein,2021
PI407787,47.7,protein,2021
PI407856,47.7,protein,2021
PI407857,47.7,protein,2021
PI407857,47.7,protein,2021
PI407910,47.7,protein,2021
PI407968,47.7,protein,2021
PI408037,47.7,protein,2021
PI408258,47.7,protein,2021
PI408324,47.7,protein,2021
PI416750,47.7,protein,2021
PI416851,47.7,protein,2021
PI416922,47.7,protein,2021
PI417401,47.7,protein,2021
PI417570,47.7,protein,2021
PI423774,47.7,protein,2021
PI423828,47.7,protein,2021
PI423834,47.7,protein,2021
PI423979,47.7,protein,2021
PI423995,47.7,protein,2021
PI424034,47.7,protein,2021
PI424094,47.7,protein,2021
PI424510,47.7,protein,2021
PI437950,47.7,protein,2021
PI445681,47.7,protein,2021
PI445809,47.7,protein,2021
PI458069,47.7,protein,2021
PI458260,47.7,protein,2021
PI458267,47.7,protein,2021
PI476898,47.7,protein,2021
PI476918,47.7,protein,2021
PI479750,47.7,protein,2021
PI506624,47.7,protein,2021
PI506647,47.7,protein,2021
PI506752,47.7,protein,2021
PI506793,47.7,protein,2021
PI506810,47.7,protein,2021
PI506880,47.7,protein,2021
PI507389,47.7,protein,2021
PI507516,47.7,protein,2021
PI507605,47.7,protein,2021
PI507651,47.7,protein,2021
PI548341,47.7,protein,2021
PI548445,47.7,protein,2021
PI549065,47.7,protein,2021
PI561380,47.7,protein,2021
PI566986,47.7,protein,2021
PI567160,47.7,protein,2021
PI567166,47.7,protein,2021
PI567308,47.7,protein,2021
PI567468,47.7,protein,2021
PI567662,47.7,protein,2021
PI567718,47.7,protein,2021
PI578336,47.7,protein,2021
PI91725-4,47.7,protein,2021
PI291320A,47.7,protein,2021
PI407790-2,47.7,protein,2021
PI407833B,47.7,protein,2021
PI407859-2,47.7,protein,2021
PI408211A,47.7,protein,2021
PI408221C,47.7,protein,2021
PI408238-1,47.7,protein,2021
PI408246-2,47.7,protein,2021
PI424444C,47.7,protein,2021
PI437641B,47.7,protein,2021
PI438304B,47.7,protein,2021
PI442007B,47.7,protein,2021
PI508296A,47.7,protein,2021
PI538401B,47.7,protein,2021
PI561300B,47.7,protein,2021
PI342621C,47.7,protein,2021
PI378687A,47.7,protein,2021
PI424061B,47.7,protein,2021
PI424102B,47.7,protein,2021
PI447003B,47.7,protein,2021
PI464868B,47.7,protein,2021
PI468397B,47.7,protein,2021
PI483460B,47.7,protein,2021
PI587859,47.7,protein,2021
PI587781,47.7,protein,2021
PI587727,47.7,protein,2021
PI587701,47.7,protein,2021
PI416926A,47.7,protein,2021
PI445848A,47.7,protein,2021
PI567351B,47.7,protein,2021
PI567389A,47.7,protein,2021
PI567404D,47.7,protein,2021
PI567410A,47.7,protein,2021
PI567435B,47.7,protein,2021
PI578315B,47.7,protein,2021
PI578324A,47.7,protein,2021
PI578324B,47.7,protein,2021
PI566979B,47.7,protein,2021
PI567020A,47.7,protein,2021
PI567025A,47.7,protein,2021
PI567035B,47.7,protein,2021
PI567087A,47.7,protein,2021
PI567135A,47.7,protein,2021
PI593998,47.7,protein,2021
PI594017,47.7,protein,2021
PI594673,47.7,protein,2021
PI594840,47.7,protein,2021
PI594625,47.7,protein,2021
PI587790B,47.7,protein,2021
PI587902A,47.7,protein,2021
PI587996D,47.7,protein,2021
PI587633B,47.7,protein,2021
PI587633B,47.7,protein,2021
PI587887A,47.7,protein,2021
PI587790A,47.7,protein,2021
PI587996A,47.7,protein,2021
PI587573B,47.7,protein,2021
PI603478,47.7,protein,2021
PI603523,47.7,protein,2021
PI603596,47.7,protein,2021
PI603666,47.7,protein,2021
PI593993B,47.7,protein,2021
PI594005D,47.7,protein,2021
PI594427A,47.7,protein,2021
PI594492A,47.7,protein,2021
PI594549C,47.7,protein,2021
PI594586C,47.7,protein,2021
PI594605A,47.7,protein,2021
PI594805B,47.7,protein,2021
PI603339A,47.7,protein,2021
PI603564C,47.7,protein,2021
PI605791B,47.7,protein,2021
PI605826E,47.7,protein,2021
PI605844F,47.7,protein,2021
PI605886A,47.7,protein,2021
PI605861A,47.7,protein,2021
PI605871C,47.7,protein,2021
PI605789C,47.7,protein,2021
PI96983,47.8,protein,2021
PI97066,47.8,protein,2021
PI154197,47.8,protein,2021
PI165672,47.8,protein,2021
PI166105,47.8,protein,2021
PI192871,47.8,protein,2021
PI197182,47.8,protein,2021
PI200502,47.8,protein,2021
PI204332,47.8,protein,2021
PI243532,47.8,protein,2021
PI255734,47.8,protein,2021
PI283330,47.8,protein,2021
PI323562,47.8,protein,2021
PI340019,47.8,protein,2021
PI340020,47.8,protein,2021
PI361113,47.8,protein,2021
PI368037,47.8,protein,2021
PI372412,47.8,protein,2021
PI376070,47.8,protein,2021
PI378692,47.8,protein,2021
PI398209,47.8,protein,2021
PI398216,47.8,protein,2021
PI398307,47.8,protein,2021
PI398323,47.8,protein,2021
PI398543,47.8,protein,2021
PI398626,47.8,protein,2021
PI398639,47.8,protein,2021
PI398649,47.8,protein,2021
PI398658,47.8,protein,2021
PI398662,47.8,protein,2021
PI398676,47.8,protein,2021
PI398799,47.8,protein,2021
PI398860,47.8,protein,2021
PI398874,47.8,protein,2021
PI398874,47.8,protein,2021
PI398932,47.8,protein,2021
PI399013,47.8,protein,2021
PI407088,47.8,protein,2021
PI407109,47.8,protein,2021
PI407179,47.8,protein,2021
PI407217,47.8,protein,2021
PI407249,47.8,protein,2021
PI407295,47.8,protein,2021
PI407717,47.8,protein,2021
PI407855,47.8,protein,2021
PI407942,47.8,protein,2021
PI408041,47.8,protein,2021
PI408344,47.8,protein,2021
PI416956,47.8,protein,2021
PI417326,47.8,protein,2021
PI417328,47.8,protein,2021
PI417328,47.8,protein,2021
PI417445,47.8,protein,2021
PI423958,47.8,protein,2021
PI424063,47.8,protein,2021
PI424122,47.8,protein,2021
PI424210,47.8,protein,2021
PI437343,47.8,protein,2021
PI437398,47.8,protein,2021
PI437931,47.8,protein,2021
PI458271,47.8,protein,2021
PI458538,47.8,protein,2021
PI468916,47.8,protein,2021
PI476882,47.8,protein,2021
PI479769,47.8,protein,2021
PI506555,47.8,protein,2021
PI507238,47.8,protein,2021
PI507462,47.8,protein,2021
PI507640,47.8,protein,2021
PI509082,47.8,protein,2021
PI509083,47.8,protein,2021
PI532443,47.8,protein,2021
PI561293,47.8,protein,2021
PI562567,47.8,protein,2021
PI567037,47.8,protein,2021
PI567324,47.8,protein,2021
PI567402,47.8,protein,2021
PI567427,47.8,protein,2021
PI567492,47.8,protein,2021
PI567518,47.8,protein,2021
PI567609,47.8,protein,2021
PI567638,47.8,protein,2021
PI567659,47.8,protein,2021
PI407658A,47.8,protein,2021
PI407898A,47.8,protein,2021
PI407950-1,47.8,protein,2021
PI408228A,47.8,protein,2021
PI408238-2,47.8,protein,2021
PI416868A,47.8,protein,2021
PI437632A,47.8,protein,2021
PI437882A,47.8,protein,2021
PI549027A,47.8,protein,2021
PI549041B,47.8,protein,2021
PI342618A,47.8,protein,2021
PI378695A,47.8,protein,2021
PI440913A,47.8,protein,2021
PI464889B,47.8,protein,2021
PI538411A,47.8,protein,2021
PI588029,47.8,protein,2021
PI587849,47.8,protein,2021
PI587793,47.8,protein,2021
PI587807,47.8,protein,2021
PI587750,47.8,protein,2021
PI587760,47.8,protein,2021
PI587710,47.8,protein,2021
